data,index_price,equity,margin_required,bid,ask
08-21-2023 10:29:10.303,21939,5000,5000.00,1.08941,1.08943
08-21-2023 10:44:50.775,21940,4999.62,4998.32,1.08976,1.08977
08-21-2023 11:02:08.382,21941,4998.92,4996.32,1.09009,1.09011
08-21-2023 11:11:11.354,21942,4997.80,4995.20,1.09044,1.09047
08-21-2023 11:20:23.579,21943,4997.66,4995.06,1.09082,1.09085
08-21-2023 11:45:04.023,21944,4997.55,4994.95,1.0912,1.09123
08-21-2023 11:53:22.958,21945,4999.77,4995.87,1.09083,1.09085
08-21-2023 11:55:20.183,21946,5000.44,4995.24,1.09049,1.0905
08-21-2023 11:57:28.804,21947,5001.08,4998.48,1.09082,1.09085
08-21-2023 12:00:27.825,21948,5000,5000.00,1.09119,1.0912
08-21-2023 12:05:50.338,21949,5000.31,4999.01,1.09084,1.09087
08-21-2023 12:12:39.708,21950,5000.25,4997.65,1.09046,1.09049
08-21-2023 12:23:54.316,21951,4999.45,4996.85,1.09009,1.09011
08-21-2023 12:30:51.397,21952,4998.36,4995.76,1.08974,1.08976
08-21-2023 12:33:06.815,21953,4998.40,4995.80,1.08939,1.0894
08-21-2023 12:35:07.646,21954,5000.47,4996.57,1.08972,1.08974
08-21-2023 12:39:23.113,21955,5001.14,4995.94,1.09007,1.09008
08-21-2023 12:52:28.509,21956,5000,5000.00,1.0904,1.09042
08-21-2023 12:54:22.521,21957,5000.31,4999.01,1.09005,1.09007
08-21-2023 13:03:08.374,21958,5000.27,4997.67,1.0897,1.08972
08-21-2023 13:05:36.387,21959,4999.47,4996.87,1.08932,1.08935
08-21-2023 13:10:26.473,21960,4998.36,4995.76,1.08897,1.08898
08-21-2023 13:16:56.198,21961,4998.45,4995.85,1.08864,1.08865
08-21-2023 13:19:23.404,21962,5000.50,4996.60,1.08897,1.08898
08-21-2023 13:23:46.342,21963,5001.13,4995.93,1.0893,1.08932
08-21-2023 13:34:46.040,21964,5000,5000.00,1.08965,1.08966
08-21-2023 13:36:10.556,21965,5000.31,4999.01,1.08932,1.08933
08-21-2023 13:36:43.679,21966,5000.29,4997.69,1.08899,1.089
08-21-2023 13:40:24.979,21967,4999.57,4996.97,1.08864,1.08866
08-21-2023 13:41:34.648,21968,4998.51,4995.91,1.0883,1.08831
08-21-2023 13:42:25.928,21969,5000.51,4996.61,1.08863,1.08864
08-21-2023 13:46:16.153,21970,4999.80,4994.60,1.08829,1.08831
08-21-2023 13:47:44.947,21971,5001.16,4995.96,1.08864,1.08866
08-21-2023 13:49:22.595,21972,5000,5000.00,1.08829,1.08831
08-21-2023 13:57:29.640,21973,4999.60,4998.30,1.08865,1.08867
08-21-2023 14:01:03.582,21974,4998.84,4996.24,1.089,1.08903
08-21-2023 14:02:05.243,21975,4999.89,4995.99,1.08865,1.08866
08-21-2023 14:06:24.404,21976,4999.17,4993.97,1.089,1.08901
08-21-2023 14:07:54.810,21977,5000.47,4995.27,1.08867,1.08868
08-21-2023 14:11:07.326,21978,5001.43,4994.93,1.08833,1.08835
08-28-2023 01:01:00.913,21979,5000,5000.00,1.08052,1.08054
08-28-2023 01:18:39.562,21980,4999.62,4998.32,1.08087,1.08088
08-28-2023 01:33:08.055,21981,5000.26,4997.66,1.08053,1.08055
08-28-2023 01:52:57.151,21982,5000.57,4996.67,1.08018,1.0802
08-28-2023 02:12:14.856,21983,5001.23,4998.63,1.08053,1.08054
08-28-2023 02:35:34.315,21984,5000,5000.00,1.08086,1.08087
08-28-2023 05:00:20.097,21985,5000.31,4999.01,1.08052,1.08054
08-28-2023 05:08:19.913,21986,5000.27,4997.67,1.08087,1.08089
08-28-2023 05:32:30.787,21987,4999.90,4996.00,1.08122,1.08123
08-28-2023 05:58:52.772,21988,5000.87,4996.97,1.08086,1.0809
08-28-2023 06:00:21.516,21989,5000.04,4994.84,1.08125,1.08128
08-28-2023 06:15:33.145,21990,4998.58,4993.38,1.08162,1.08163
08-28-2023 07:09:01.035,21991,4996.91,4993.01,1.08195,1.08196
08-28-2023 07:11:07.528,21992,5000.40,4995.20,1.08162,1.08163
08-28-2023 07:15:41.986,21993,4999.39,4992.89,1.08195,1.08196
08-28-2023 07:20:18.688,21994,5001.02,4994.52,1.08161,1.08163
08-28-2023 07:34:57.477,21995,5000,5000.00,1.08197,1.08199
08-28-2023 07:42:22.582,21996,5000.32,4999.02,1.08162,1.08163
08-28-2023 07:45:23.798,21997,5000.29,4997.69,1.08128,1.0813
08-28-2023 07:58:31.873,21998,4999.57,4996.97,1.08094,1.08095
08-28-2023 08:14:59.451,21999,4998.50,4995.90,1.08059,1.08062
08-28-2023 08:20:03.755,22000,4998.43,4995.83,1.08024,1.08025
08-28-2023 08:26:20.291,22001,5000.46,4996.56,1.08057,1.08058
08-28-2023 08:30:11.816,22002,4999.78,4994.58,1.08024,1.08025
08-28-2023 08:42:26.312,22003,5001.08,4995.88,1.08057,1.08058
08-28-2023 08:56:03.869,22004,5000,5000.00,1.08023,1.08025
08-28-2023 09:13:18.223,22005,4999.61,4998.31,1.08058,1.0806
08-28-2023 09:17:32.371,22006,5000.27,4997.67,1.08024,1.08025
08-28-2023 09:43:32.933,22007,4999.92,4996.02,1.08057,1.08058
08-28-2023 09:57:56.646,22008,4998.88,4994.98,1.0809,1.08092
08-28-2023 10:20:16.081,22009,4997.48,4993.58,1.08125,1.08126
08-28-2023 10:24:49.735,22010,4997.13,4994.53,1.08158,1.0816
08-28-2023 10:33:40.373,22011,4998.09,4995.49,1.08193,1.08195
08-28-2023 10:51:07.719,22012,5000.15,4996.25,1.08158,1.0816
08-28-2023 10:57:38.206,22013,5000.80,4995.60,1.08122,1.08125
08-28-2023 11:03:31.758,22014,5000.00,4997.40,1.08085,1.08088
08-28-2023 11:58:35.832,22015,4998.86,4996.26,1.08049,1.0805
08-28-2023 12:03:11.451,22016,5000.94,4997.04,1.08082,1.08083
08-28-2023 12:15:50.030,22017,5000.26,4995.06,1.08049,1.0805
08-28-2023 12:26:47.998,22018,5001.56,4996.36,1.08082,1.08084
08-28-2023 12:33:12.147,22019,5000,5000.00,1.08046,1.08049
08-28-2023 12:35:53.843,22020,4999.59,4998.29,1.08083,1.08084
08-28-2023 12:38:21.877,22021,5000.23,4997.63,1.0805,1.08051
08-28-2023 12:44:03.841,22022,4999.87,4995.97,1.08084,1.08085
08-28-2023 13:00:32.114,22023,4998.83,4994.93,1.08117,1.08119
08-28-2023 13:07:31.188,22024,5000.23,4995.03,1.08082,1.08083
08-28-2023 13:24:32.004,22025,5001.20,4994.70,1.08049,1.0805
08-28-2023 13:26:29.190,22026,5000,5000.00,1.08015,1.08017
08-28-2023 13:27:58.521,22027,4999.60,4998.30,1.08052,1.08053
08-28-2023 13:34:32.108,22028,5000.24,4997.64,1.08019,1.0802
08-28-2023 13:36:40.679,22029,4999.89,4995.99,1.08052,1.08053
08-28-2023 13:38:28.730,22030,5000.86,4996.96,1.08019,1.0802
08-28-2023 13:42:51.977,22031,5000.18,4994.98,1.08052,1.08053
08-28-2023 13:45:16.886,22032,4998.84,4993.64,1.08085,1.08086
08-28-2023 13:49:27.729,22033,5000.47,4993.97,1.0805,1.08053
08-28-2023 13:56:10.899,22034,4999.03,4991.23,1.08087,1.08088
08-28-2023 14:01:36.029,22035,5000.99,4993.19,1.08053,1.08055
08-28-2023 14:02:50.624,22036,5002.71,4993.61,1.08019,1.0802
08-28-2023 14:08:07.559,22037,5000,5000.00,1.08052,1.08053
08-28-2023 14:14:13.451,22038,5000.31,4999.01,1.08017,1.0802
08-28-2023 14:23:58.199,22039,5000.26,4997.66,1.08054,1.08056
08-28-2023 14:28:39.255,22040,4999.89,4995.99,1.08089,1.0809
08-28-2023 14:36:25.219,22041,4998.85,4994.95,1.08123,1.08124
08-28-2023 14:41:44.395,22042,5000.19,4994.99,1.08087,1.0809
08-28-2023 14:51:25.579,22043,5001.24,4994.74,1.0805,1.08053
08-28-2023 15:32:56.842,22044,5000,5000.00,1.08087,1.08088
08-28-2023 15:52:02.359,22045,5000.31,4999.01,1.08054,1.08055
08-28-2023 15:58:19.845,22046,5000.29,4997.69,1.08087,1.08088
08-28-2023 16:17:52.676,22047,5000.60,4996.70,1.08054,1.08055
08-28-2023 16:39:12.465,22048,5000.58,4995.38,1.08087,1.08088
08-28-2023 16:51:00.632,22049,5000.23,4993.73,1.0812,1.08121
08-28-2023 16:56:26.498,22050,5001.53,4996.33,1.08087,1.08088
08-28-2023 17:15:21.106,22051,5000,5000.00,1.08052,1.08053
08-28-2023 17:27:30.231,22052,4999.65,4998.35,1.08085,1.08086
08-28-2023 18:58:41.090,22053,4998.93,4996.33,1.08119,1.08121
08-28-2023 19:32:24.113,22054,4997.84,4995.24,1.08154,1.08156
08-28-2023 19:47:21.586,22055,4997.82,4995.22,1.08189,1.0819
08-28-2023 20:02:33.285,22056,4999.84,4995.94,1.08155,1.08157
08-28-2023 20:56:14.155,22057,4999.10,4993.90,1.0819,1.08192
08-28-2023 21:56:35.529,22058,4997.22,4993.32,1.08226,1.08238
08-28-2023 23:13:16.947,22059,4996.33,4992.43,1.08281,1.08284
08-28-2023 23:38:21.867,22060,4999.05,4993.85,1.08244,1.08247
08-29-2023 00:01:12.187,22061,4997.89,4991.39,1.08282,1.08284
08-29-2023 00:16:28.756,22062,4996.15,4993.55,1.08317,1.08318
08-29-2023 00:26:01.772,22063,5000.61,4996.71,1.08283,1.08285
08-29-2023 00:52:47.958,22064,5001.28,4996.08,1.08249,1.0825
08-29-2023 00:55:00.067,22065,5000,5000.00,1.08213,1.08215
08-29-2023 01:03:15.223,22066,4999.62,4998.32,1.08248,1.08249
08-29-2023 01:13:28.519,22067,4998.94,4996.34,1.08281,1.08282
08-29-2023 01:27:33.783,22068,4997.93,4995.33,1.08314,1.08315
08-29-2023 01:37:06.674,22069,4997.94,4995.34,1.08347,1.08348
08-29-2023 02:17:53.062,22070,4999.91,4996.01,1.08314,1.08315
08-29-2023 02:57:53.722,22071,4999.20,4994.00,1.08347,1.08349
08-29-2023 03:28:21.276,22072,4997.76,4993.86,1.08382,1.08384
08-29-2023 04:06:32.833,22073,5000.15,4994.95,1.08348,1.08349
08-29-2023 04:18:52.408,22074,5001.11,4994.61,1.08314,1.08316
09-04-2023 06:32:13.666,22075,5000,5000.00,1.07934,1.07936
09-04-2023 06:42:23.873,22076,5000.31,4999.01,1.079,1.07901
09-04-2023 07:02:09.220,22077,5000.29,4997.69,1.07935,1.07936
09-04-2023 07:04:39.963,22078,5000.59,4996.69,1.07901,1.07903
09-04-2023 07:08:30.132,22079,5000.55,4995.35,1.07936,1.07938
09-04-2023 07:16:34.848,22080,5000.13,4993.63,1.07971,1.07974
09-04-2023 07:19:22.966,22081,4998.67,4993.47,1.08008,1.08009
09-04-2023 07:28:26.032,22082,4996.90,4994.30,1.08041,1.08044
09-04-2023 07:49:19.593,22083,5001.22,4997.32,1.08005,1.08007
09-04-2023 07:56:34.872,22084,5000,5000.00,1.0797,1.07972
09-04-2023 08:07:15.333,22085,4999.61,4998.31,1.08005,1.08007
09-04-2023 08:15:45.730,22086,5000.27,4997.67,1.0797,1.07972
09-04-2023 08:25:48.522,22087,5000.58,4996.68,1.07935,1.07937
09-04-2023 08:51:00.404,22088,5001.24,4998.64,1.0797,1.07971
09-04-2023 09:05:07.638,22089,5000,5000.00,1.07937,1.07938
09-04-2023 09:20:48.813,22090,4999.65,4998.35,1.0797,1.07971
09-04-2023 09:21:46.482,22091,4998.97,4996.37,1.08003,1.08004
09-04-2023 09:44:35.997,22092,4999.94,4996.04,1.0797,1.07971
09-04-2023 09:58:52.543,22093,5000.57,4995.37,1.07936,1.07938
09-04-2023 10:09:09.405,22094,5001.23,4998.63,1.07971,1.07972
09-04-2023 10:16:49.515,22095,5000,5000.00,1.08004,1.08007
09-04-2023 10:51:12.154,22096,4999.59,4998.29,1.08041,1.08042
09-04-2023 11:09:33.375,22097,4998.87,4996.27,1.08074,1.08077
09-04-2023 11:34:19.269,22098,4999.98,4996.08,1.08037,1.08038
09-04-2023 11:58:06.009,22099,5000.60,4995.40,1.08002,1.08005
09-04-2023 12:36:37.304,22100,4999.84,4997.24,1.07967,1.07968
09-04-2023 13:03:20.610,22101,5000.81,4996.91,1.08,1.08001
09-04-2023 13:05:51.170,22102,5001.43,4996.23,1.08033,1.08036
09-04-2023 13:51:41.893,22103,5000,5000.00,1.07998,1.07999
09-04-2023 13:55:51.731,22104,5000.31,4999.01,1.07965,1.07966
09-04-2023 14:01:10.912,22105,5000.28,4997.68,1.07931,1.07933
09-04-2023 14:03:03.937,22106,4999.56,4996.96,1.07897,1.07898
09-04-2023 14:06:30.499,22107,4998.52,4995.92,1.07863,1.07865
09-04-2023 14:10:35.584,22108,5000.56,4996.66,1.07898,1.07899
09-04-2023 14:48:31.235,22109,4999.85,4994.65,1.07864,1.07866
09-04-2023 15:28:22.853,22110,5001.21,4996.01,1.07899,1.07901
09-04-2023 15:51:10.989,22111,5000,5000.00,1.07934,1.07935
09-04-2023 15:54:06.855,22112,4999.65,4998.35,1.07967,1.07968
09-04-2023 16:01:54.525,22113,4998.97,4996.37,1.08,1.08001
09-04-2023 16:06:50.884,22114,4999.94,4996.04,1.07966,1.07968
09-04-2023 16:48:12.434,22115,5000.61,4995.41,1.07929,1.07932
09-04-2023 20:00:20.137,22116,5001.29,4998.69,1.07966,1.07968
09-04-2023 23:05:00.035,22117,5000,5000.00,1.07932,1.07933
09-05-2023 00:19:13.255,22118,5000.31,4999.01,1.07898,1.079
09-05-2023 00:54:19.021,22119,5000.27,4997.67,1.07933,1.07935
09-05-2023 01:30:00.032,22120,4999.88,4995.98,1.07968,1.0797
09-05-2023 01:36:24.943,22121,5000.89,4996.99,1.07934,1.07935
09-05-2023 01:45:07.159,22122,5001.51,4996.31,1.07899,1.07902
09-05-2023 01:50:22.333,22123,5000,5000.00,1.07862,1.07865
09-05-2023 03:12:51.785,22124,5000.32,4999.02,1.07824,1.07827
09-05-2023 03:25:41.965,22125,5000.28,4997.68,1.07862,1.07863
09-05-2023 04:26:36.900,22126,4999.93,4996.03,1.07895,1.07896
09-05-2023 04:36:50.707,22127,4998.92,4995.02,1.07928,1.07929
09-05-2023 05:15:10.223,22128,5000.26,4995.06,1.07894,1.07895
09-05-2023 05:31:09.638,22129,5001.25,4994.75,1.07859,1.07861
09-05-2023 05:39:10.129,22130,5000,5000.00,1.07824,1.07826
09-05-2023 05:59:45.376,22131,4999.61,4998.31,1.07859,1.07861
09-05-2023 06:06:04.638,22132,5000.27,4997.67,1.07825,1.07826
09-05-2023 06:16:45.342,22133,5000.58,4996.68,1.07792,1.07793
09-05-2023 06:20:26.065,22134,4999.88,4997.28,1.07758,1.0776
09-05-2023 06:27:05.028,22135,4998.79,4996.19,1.07723,1.07725
09-05-2023 06:27:09.588,22136,4998.73,4996.13,1.07688,1.0769
09-05-2023 06:28:10.683,22137,4998.66,4996.06,1.07652,1.07654
09-05-2023 06:30:18.758,22138,5000.78,4996.88,1.07688,1.0769
09-05-2023 06:32:52.809,22139,5000.04,4994.84,1.07653,1.07655
09-05-2023 06:35:28.723,22140,4998.64,4994.74,1.07619,1.0762
09-05-2023 06:35:46.835,22141,4998.36,4994.46,1.07586,1.07587
09-05-2023 06:36:19.691,22142,5000.70,4995.50,1.07619,1.07621
09-05-2023 06:44:24.499,22143,5001.72,4995.22,1.07654,1.07655
09-05-2023 06:45:58.519,22144,5000,5000.00,1.07687,1.07689
09-05-2023 06:48:01.023,22145,5000.31,4999.01,1.07652,1.07654
09-05-2023 06:56:44.927,22146,5000.26,4997.66,1.07687,1.0769
09-05-2023 07:11:13.363,22147,5000.58,4996.68,1.07651,1.07653
09-05-2023 07:13:16.998,22148,5000.54,4995.34,1.07686,1.07688
09-05-2023 07:15:07.547,22149,5000.81,4994.31,1.07649,1.07653
09-05-2023 07:21:13.996,22150,5000.79,4992.99,1.07612,1.07614
09-05-2023 07:22:16.184,22151,5002.19,4996.99,1.07648,1.07649
09-10-2023 22:04:44.332,22152,5000,5000.00,1.07081,1.07099
09-10-2023 23:38:40.085,22153,4999.13,4997.83,1.07148,1.0715
09-10-2023 23:46:02.097,22154,4998.39,4997.09,1.07183,1.07185
09-11-2023 00:11:51.103,22155,5000.09,4997.49,1.07148,1.0715
09-11-2023 00:15:57.141,22156,5000.39,4996.49,1.07112,1.07115
09-11-2023 00:36:56.507,22157,5001.07,4998.47,1.07149,1.07151
09-11-2023 01:05:12.864,22158,5000,5000.00,1.07115,1.07116
09-11-2023 01:12:18.959,22159,4999.64,4998.34,1.07148,1.0715
09-11-2023 01:17:29.014,22160,4998.88,4996.28,1.07183,1.07186
09-11-2023 01:21:01.330,22161,4999.93,4996.03,1.07147,1.07149
09-11-2023 01:31:13.329,22162,4999.20,4994.00,1.07183,1.07184
09-11-2023 02:08:15.296,22163,4997.78,4993.88,1.07216,1.07219
09-11-2023 02:31:48.641,22164,4997.36,4993.46,1.07253,1.07254
09-11-2023 03:25:14.287,22165,4999.72,4994.52,1.07219,1.07221
09-11-2023 04:05:11.660,22166,4998.63,4992.13,1.07254,1.07256
09-11-2023 04:25:26.186,22167,4996.79,4992.89,1.07289,1.07292
09-11-2023 04:40:34.737,22168,4997.47,4993.57,1.07326,1.07328
09-11-2023 04:48:12.567,22169,4997.15,4994.55,1.07361,1.07363
09-11-2023 05:30:26.974,22170,4998.25,4995.65,1.07396,1.07398
09-11-2023 05:33:58.640,22171,5000.35,4996.45,1.0736,1.07363
09-11-2023 05:44:25.269,22172,5001.05,4995.85,1.07325,1.07326
09-11-2023 05:58:13.413,22173,5000,5000.00,1.07289,1.07291
09-11-2023 06:13:23.717,22174,4999.62,4998.32,1.07324,1.07325
09-11-2023 06:18:22.737,22175,5000.26,4997.66,1.0729,1.07292
09-11-2023 06:21:28.376,22176,5000.56,4996.66,1.07254,1.07257
09-11-2023 06:36:52.521,22177,5001.26,4998.66,1.07292,1.07293
09-11-2023 06:44:57.449,22178,5000,5000.00,1.07325,1.07326
09-11-2023 07:11:32.907,22179,4999.64,4998.34,1.07358,1.0736
09-11-2023 07:21:58.593,22180,5000.30,4997.70,1.07323,1.07325
09-11-2023 07:34:55.726,22181,5000.62,4996.72,1.07289,1.0729
09-11-2023 07:54:04.347,22182,4999.94,4997.34,1.07256,1.07257
09-11-2023 08:05:42.348,22183,4998.90,4996.30,1.07222,1.07224
09-11-2023 08:12:49.182,22184,5000.94,4997.04,1.07257,1.07259
09-11-2023 08:21:46.849,22185,5001.61,4996.41,1.07292,1.07293
09-11-2023 08:30:17.976,22186,5000,5000.00,1.07326,1.07329
09-11-2023 08:35:46.441,22187,5000.31,4999.01,1.07291,1.07292
09-11-2023 08:39:12.239,22188,5000.29,4997.69,1.07257,1.07258
09-11-2023 08:45:35.344,22189,5000.93,4998.33,1.0729,1.07291
09-11-2023 08:47:39.184,22190,5000.58,4996.68,1.07257,1.07258
09-11-2023 08:59:15.294,22191,5001.55,4997.65,1.0729,1.07292
09-11-2023 09:00:13.093,22192,5000,5000.00,1.07255,1.07257
09-11-2023 09:01:55.563,22193,4999.62,4998.32,1.0729,1.07291
09-11-2023 09:07:57.979,22194,5000.26,4997.66,1.07257,1.07258
09-11-2023 09:49:20.172,22195,4999.87,4995.97,1.0729,1.07293
09-11-2023 09:55:49.814,22196,4998.76,4994.86,1.07327,1.07328
09-11-2023 10:13:13.754,22197,5000.06,4994.86,1.07292,1.07295
09-11-2023 10:36:02.976,22198,4998.89,4992.39,1.07329,1.07332
09-11-2023 11:06:22.187,22199,5000.68,4994.18,1.07293,1.07295
09-11-2023 11:14:22.107,22200,5002.09,4994.29,1.07258,1.07259
09-11-2023 11:42:01.452,22201,5000,5000.00,1.07225,1.07226
09-11-2023 11:52:27.522,22202,5000.31,4999.01,1.07192,1.07193
09-11-2023 12:02:18.757,22203,5000.29,4997.69,1.07159,1.0716
09-11-2023 12:03:49.165,22204,5000.93,4998.33,1.07192,1.07193
09-11-2023 12:04:44.819,22205,5001.24,4997.34,1.07225,1.07226
09-11-2023 12:09:09.795,22206,5000,5000.00,1.07258,1.07259
09-11-2023 12:10:28.179,22207,5000.31,4999.01,1.07224,1.07226
09-11-2023 12:15:04.721,22208,5000.28,4997.68,1.07259,1.0726
09-11-2023 12:20:15.472,22209,5000.58,4996.68,1.07225,1.07227
09-11-2023 12:37:26.530,22210,5000.54,4995.34,1.0726,1.07262
09-11-2023 12:40:34.587,22211,5000.87,4994.37,1.07226,1.07227
09-11-2023 12:45:41.393,22212,5000.82,4993.02,1.07259,1.07261
09-11-2023 13:04:09.315,22213,5000.47,4991.37,1.07294,1.07295
09-11-2023 13:25:27.393,22214,4998.75,4992.25,1.07327,1.07329
09-11-2023 13:34:00.240,22215,4996.55,4993.95,1.07362,1.07365
09-11-2023 13:36:14.179,22216,5001.84,4997.94,1.07327,1.07328
09-11-2023 13:37:21.810,22217,5000,5000.00,1.07292,1.07295
09-11-2023 13:44:58.014,22218,4999.58,4998.28,1.07329,1.07331
09-11-2023 13:46:14.631,22219,5000.24,4997.64,1.07295,1.07296
09-11-2023 13:46:50.093,22220,5000.55,4996.65,1.07262,1.07263
09-11-2023 13:48:10.800,22221,4999.83,4997.23,1.07227,1.0723
09-11-2023 13:49:49.055,22222,5000.88,4996.98,1.07264,1.07265
09-11-2023 13:52:50.496,22223,5001.51,4996.31,1.07297,1.07299
09-11-2023 13:53:49.845,22224,5000,5000.00,1.07332,1.07335
09-11-2023 13:58:57.517,22225,4999.59,4998.29,1.07369,1.0737
09-11-2023 14:02:40.204,22226,4998.71,4996.11,1.07411,1.07413
09-11-2023 14:04:17.873,22227,4997.62,4995.02,1.07446,1.07448
09-11-2023 14:08:34.113,22228,4997.69,4995.09,1.07481,1.07483
09-11-2023 14:12:33.250,22229,4999.84,4995.94,1.07447,1.07448
09-11-2023 14:14:00.769,22230,4999.13,4993.93,1.0748,1.07482
09-11-2023 14:21:43.059,22231,4997.69,4993.79,1.07515,1.07517
09-11-2023 14:22:41.291,22232,4997.27,4993.37,1.0755,1.07553
09-11-2023 14:23:02.200,22233,4996.76,4994.16,1.07587,1.07591
09-11-2023 14:25:41.743,22234,5000.09,4996.19,1.07549,1.07551
09-11-2023 14:30:10.343,22235,5000.75,4995.55,1.07514,1.07516
09-11-2023 14:34:22.307,22236,5000.01,4997.41,1.07479,1.07481
09-11-2023 14:41:30.108,22237,5001.02,4997.12,1.07514,1.07517
09-18-2023 15:22:09.486,22238,5000,5000.00,1.06789,1.06793
09-18-2023 15:26:13.913,22239,4999.55,4998.25,1.06829,1.0683
09-18-2023 15:31:33.306,22240,4998.81,4996.21,1.06865,1.06866
09-18-2023 15:32:09.335,22241,4997.71,4995.11,1.06898,1.06902
09-18-2023 15:39:19.157,22242,4997.68,4995.08,1.06937,1.06938
09-18-2023 15:45:23.468,22243,4997.73,4995.13,1.0697,1.06972
09-18-2023 16:01:36.271,22244,4999.81,4995.91,1.06935,1.06937
09-18-2023 16:05:35.860,22245,5000.47,4995.27,1.069,1.06902
09-18-2023 16:07:40.993,22246,4999.71,4997.11,1.06864,1.06867
09-18-2023 16:51:16.202,22247,5000.79,4996.89,1.06902,1.06904
09-18-2023 17:00:57.489,22248,5001.45,4996.25,1.06937,1.06939
09-18-2023 17:15:27.176,22249,5000,5000.00,1.06972,1.06974
09-18-2023 17:30:18.822,22250,5000.31,4999.01,1.06938,1.06939
09-18-2023 17:53:04.229,22251,5000.28,4997.68,1.06904,1.06906
09-18-2023 17:59:45.042,22252,4999.56,4996.96,1.0687,1.06871
09-18-2023 18:08:56.012,22253,4998.49,4995.89,1.06835,1.06838
09-18-2023 18:45:31.324,22254,4998.42,4995.82,1.068,1.06801
09-18-2023 19:11:49.447,22255,5000.45,4996.55,1.06833,1.06834
09-18-2023 19:59:08.884,22256,5001.08,4995.88,1.06866,1.06868
09-18-2023 20:12:40.883,22257,5000,5000.00,1.06901,1.06902
09-18-2023 21:27:59.308,22258,4999.50,4998.20,1.06934,1.0695
09-19-2023 00:44:40.293,22259,5000.44,4997.84,1.06886,1.06887
09-19-2023 01:07:01.235,22260,5000.75,4996.85,1.06853,1.06854
09-19-2023 01:33:01.136,22261,5000.07,4997.47,1.0682,1.06821
09-19-2023 02:13:49.285,22262,5001.04,4997.14,1.06853,1.06854
09-19-2023 04:42:37.707,22263,5000,5000.00,1.06816,1.06821
09-19-2023 05:22:23.002,22264,5000.32,4999.02,1.06777,1.06779
09-19-2023 06:02:49.365,22265,5000.28,4997.68,1.06812,1.06814
09-19-2023 06:16:20.702,22266,5000.59,4996.69,1.06777,1.06779
09-19-2023 06:31:14.427,22267,5000.57,4995.37,1.06812,1.06813
09-19-2023 06:51:14.934,22268,5000.88,4994.38,1.06779,1.0678
09-19-2023 07:01:12.593,22269,5000.80,4993.00,1.06812,1.06815
09-19-2023 07:04:57.648,22270,5001.17,4992.07,1.06777,1.06778
09-19-2023 07:23:59.237,22271,5000,5000.00,1.06811,1.06814
09-19-2023 07:39:13.397,22272,4999.57,4998.27,1.06849,1.06851
09-19-2023 07:42:52.244,22273,4998.83,4996.23,1.06885,1.06886
09-19-2023 07:48:51.777,22274,4997.82,4995.22,1.06918,1.06919
09-19-2023 07:52:13.673,22275,4999.87,4995.97,1.06885,1.06886
09-19-2023 07:54:47.523,22276,4999.16,4993.96,1.06918,1.0692
09-19-2023 07:58:10.228,22277,4997.76,4993.86,1.06953,1.06954
09-19-2023 08:03:56.731,22278,5000.11,4994.91,1.0692,1.06921
09-19-2023 08:07:01.018,22279,5001.08,4994.58,1.06887,1.06888
09-19-2023 08:10:48.067,22280,5000,5000.00,1.0692,1.06921
09-19-2023 08:29:48.540,22281,5000.31,4999.01,1.06887,1.06888
09-19-2023 08:41:22.653,22282,5000.29,4997.69,1.06854,1.06855
09-19-2023 08:47:23.549,22283,5000.95,4998.35,1.06888,1.0689
09-19-2023 08:52:03.653,22284,5000.52,4996.62,1.06851,1.06855
09-19-2023 09:18:12.707,22285,5001.61,4997.71,1.0689,1.06892
09-19-2023 09:36:11.616,22286,5000,5000.00,1.06856,1.06857
09-19-2023 09:42:06.065,22287,5000.31,4999.01,1.0682,1.06824
09-19-2023 09:52:10.035,22288,5000.25,4997.65,1.06859,1.06861
09-19-2023 09:57:46.263,22289,4999.88,4995.98,1.06894,1.06895
09-19-2023 10:18:04.926,22290,4998.84,4994.94,1.06927,1.06929
09-19-2023 10:30:15.571,22291,4997.44,4994.84,1.06962,1.06963
09-19-2023 10:33:40.231,22292,4998.51,4995.91,1.06996,1.06997
09-19-2023 10:37:21.739,22293,4998.47,4995.87,1.07031,1.07032
09-19-2023 10:37:39.605,22294,4998.48,4995.88,1.07064,1.07066
09-19-2023 10:46:23.783,22295,5000.53,4996.63,1.07029,1.07031
09-19-2023 10:51:44.377,22296,5001.22,4996.02,1.06994,1.06995
09-19-2023 11:03:28.076,22297,5000,5000.00,1.07027,1.07029
09-19-2023 11:32:34.459,22298,4999.62,4998.32,1.07062,1.07063
09-19-2023 11:49:17.528,22299,4998.90,4996.30,1.07095,1.07098
09-19-2023 11:56:41.096,22300,4999.98,4996.08,1.07059,1.0706
09-19-2023 11:58:43.651,22301,4999.30,4994.10,1.07092,1.07093
09-19-2023 12:04:44.796,22302,4997.92,4994.02,1.07125,1.07127
09-19-2023 12:05:06.994,22303,4997.48,4993.58,1.0716,1.07162
09-19-2023 12:08:35.624,22304,4999.84,4994.64,1.07126,1.07127
09-19-2023 12:14:07.607,22305,4998.83,4992.33,1.07159,1.0716
09-19-2023 12:29:19.491,22306,5000.46,4993.96,1.07126,1.07127
09-19-2023 12:30:00.490,22307,4998.87,4991.07,1.07159,1.07165
09-19-2023 12:30:32.689,22308,5001.33,4993.53,1.07118,1.07122
